region,civilstånd,ålder,kön,år,Folkmängd
00 Riket,ogifta,4 år,kvinnor,1984,47660.0
00 Riket,ogifta,4 år,kvinnor,1985,46395.0
00 Riket,ogifta,4 år,kvinnor,1986,45662.0
00 Riket,ogifta,4 år,kvinnor,1987,45315.0
00 Riket,ogifta,4 år,kvinnor,1988,46568.0
00 Riket,ogifta,4 år,kvinnor,1989,48978.0
00 Riket,ogifta,4 år,kvinnor,1990,51016.0
00 Riket,ogifta,4 år,kvinnor,1991,52550.0
00 Riket,ogifta,4 år,kvinnor,1992,55518.0
00 Riket,ogifta,4 år,kvinnor,1993,57562.0
00 Riket,ogifta,4 år,kvinnor,1994,61786.0
00 Riket,ogifta,4 år,kvinnor,1995,61035.0
00 Riket,ogifta,4 år,kvinnor,1996,60010.0
00 Riket,ogifta,4 år,kvinnor,1997,57410.0
00 Riket,ogifta,4 år,kvinnor,1998,55029.0
00 Riket,ogifta,4 år,kvinnor,1999,50383.0
00 Riket,ogifta,4 år,kvinnor,2000,47065.0
00 Riket,ogifta,4 år,kvinnor,2001,44757.0
00 Riket,ogifta,4 år,kvinnor,2002,44239.0
00 Riket,ogifta,4 år,kvinnor,2003,44321.0
00 Riket,ogifta,4 år,kvinnor,2004,45142.0
00 Riket,ogifta,4 år,kvinnor,2005,45623.0
00 Riket,ogifta,4 år,kvinnor,2006,48250.0
00 Riket,ogifta,4 år,kvinnor,2007,49905.0
00 Riket,ogifta,4 år,kvinnor,2008,50917.0
00 Riket,ogifta,4 år,kvinnor,2009,51524.0
00 Riket,ogifta,4 år,kvinnor,2010,53565.0
00 Riket,ogifta,4 år,kvinnor,2011,53996.0
00 Riket,ogifta,4 år,kvinnor,2012,54873.0
00 Riket,ogifta,4 år,kvinnor,2013,56419.0
00 Riket,ogifta,4 år,kvinnor,2014,58583.0
00 Riket,ogifta,4 år,kvinnor,2015,57127.0
00 Riket,ogifta,4 år,kvinnor,2016,58292.0
00 Riket,ogifta,4 år,kvinnor,2017,58684.0
00 Riket,ogifta,4 år,kvinnor,2018,59910.0
00 Riket,ogifta,4 år,kvinnor,2019,59313.0
00 Riket,ogifta,4 år,kvinnor,2020,60838.0
00 Riket,ogifta,4 år,kvinnor,2021,58887.0
00 Riket,ogifta,4 år,kvinnor,2022,58669.0
00 Riket,ogifta,4 år,kvinnor,2023,57325.0
00 Riket,ogifta,5 år,män,1968,58126.0
00 Riket,ogifta,5 år,män,1969,62940.0
00 Riket,ogifta,5 år,män,1970,63484.0
00 Riket,ogifta,5 år,män,1971,63446.0
00 Riket,ogifta,5 år,män,1972,62620.0
00 Riket,ogifta,5 år,män,1973,58061.0
00 Riket,ogifta,5 år,män,1974,55418.0
00 Riket,ogifta,5 år,män,1975,55846.0
00 Riket,ogifta,5 år,män,1976,58415.0
00 Riket,ogifta,5 år,män,1977,57900.0
00 Riket,ogifta,5 år,män,1978,56701.0
00 Riket,ogifta,5 år,män,1979,57204.0
00 Riket,ogifta,5 år,män,1980,53737.0
00 Riket,ogifta,5 år,män,1981,51051.0
00 Riket,ogifta,5 år,män,1982,49726.0
00 Riket,ogifta,5 år,män,1983,47899.0
00 Riket,ogifta,5 år,män,1984,49453.0
00 Riket,ogifta,5 år,män,1985,50055.0
00 Riket,ogifta,5 år,män,1986,48540.0
00 Riket,ogifta,5 år,män,1987,48558.0
00 Riket,ogifta,5 år,män,1988,48351.0
00 Riket,ogifta,5 år,män,1989,49696.0
00 Riket,ogifta,5 år,män,1990,52256.0
00 Riket,ogifta,5 år,män,1991,54019.0
00 Riket,ogifta,5 år,män,1992,54942.0
00 Riket,ogifta,5 år,män,1993,59316.0
00 Riket,ogifta,5 år,män,1994,61506.0
00 Riket,ogifta,5 år,män,1995,65071.0
00 Riket,ogifta,5 år,män,1996,64814.0
00 Riket,ogifta,5 år,män,1997,63391.0
00 Riket,ogifta,5 år,män,1998,60020.0
00 Riket,ogifta,5 år,män,1999,57477.0
00 Riket,ogifta,5 år,män,2000,53464.0
00 Riket,ogifta,5 år,män,2001,49297.0
00 Riket,ogifta,5 år,män,2002,47404.0
00 Riket,ogifta,5 år,män,2003,47322.0
00 Riket,ogifta,5 år,män,2004,46626.0
00 Riket,ogifta,5 år,män,2005,48036.0
00 Riket,ogifta,5 år,män,2006,48506.0
00 Riket,ogifta,5 år,män,2007,50809.0
00 Riket,ogifta,5 år,män,2008,52819.0
00 Riket,ogifta,5 år,män,2009,54261.0
00 Riket,ogifta,5 år,män,2010,54366.0
00 Riket,ogifta,5 år,män,2011,56802.0
00 Riket,ogifta,5 år,män,2012,57661.0
00 Riket,ogifta,5 år,män,2013,59012.0
00 Riket,ogifta,5 år,män,2014,60375.0
00 Riket,ogifta,5 år,män,2015,62686.0
00 Riket,ogifta,5 år,män,2016,61241.0
00 Riket,ogifta,5 år,män,2017,62742.0
00 Riket,ogifta,5 år,män,2018,63087.0
00 Riket,ogifta,5 år,män,2019,64161.0
00 Riket,ogifta,5 år,män,2020,63701.0
00 Riket,ogifta,5 år,män,2021,64388.0
00 Riket,ogifta,5 år,män,2022,62443.0
00 Riket,ogifta,5 år,män,2023,61868.0
00 Riket,ogifta,5 år,kvinnor,1968,54705.0
00 Riket,ogifta,5 år,kvinnor,1969,60116.0
00 Riket,ogifta,5 år,kvinnor,1970,60163.0
00 Riket,ogifta,5 år,kvinnor,1971,59967.0
00 Riket,ogifta,5 år,kvinnor,1972,59153.0
00 Riket,ogifta,5 år,kvinnor,1973,55384.0
00 Riket,ogifta,5 år,kvinnor,1974,52234.0
00 Riket,ogifta,5 år,kvinnor,1975,53400.0
00 Riket,ogifta,5 år,kvinnor,1976,55440.0
00 Riket,ogifta,5 år,kvinnor,1977,55013.0
00 Riket,ogifta,5 år,kvinnor,1978,54127.0
00 Riket,ogifta,5 år,kvinnor,1979,54506.0
00 Riket,ogifta,5 år,kvinnor,1980,51416.0
00 Riket,ogifta,5 år,kvinnor,1981,48620.0
00 Riket,ogifta,5 år,kvinnor,1982,47038.0
00 Riket,ogifta,5 år,kvinnor,1983,45780.0
00 Riket,ogifta,5 år,kvinnor,1984,47188.0
00 Riket,ogifta,5 år,kvinnor,1985,47732.0
00 Riket,ogifta,5 år,kvinnor,1986,46510.0
00 Riket,ogifta,5 år,kvinnor,1987,45878.0
00 Riket,ogifta,5 år,kvinnor,1988,45559.0
00 Riket,ogifta,5 år,kvinnor,1989,46977.0
00 Riket,ogifta,5 år,kvinnor,1990,49309.0
00 Riket,ogifta,5 år,kvinnor,1991,51246.0
00 Riket,ogifta,5 år,kvinnor,1992,52717.0
00 Riket,ogifta,5 år,kvinnor,1993,55855.0
00 Riket,ogifta,5 år,kvinnor,1994,58236.0
00 Riket,ogifta,5 år,kvinnor,1995,61829.0
00 Riket,ogifta,5 år,kvinnor,1996,61010.0
00 Riket,ogifta,5 år,kvinnor,1997,60033.0
00 Riket,ogifta,5 år,kvinnor,1998,57483.0
00 Riket,ogifta,5 år,kvinnor,1999,55150.0
00 Riket,ogifta,5 år,kvinnor,2000,50619.0
00 Riket,ogifta,5 år,kvinnor,2001,47291.0
00 Riket,ogifta,5 år,kvinnor,2002,44976.0
00 Riket,ogifta,5 år,kvinnor,2003,44446.0
00 Riket,ogifta,5 år,kvinnor,2004,44514.0
00 Riket,ogifta,5 år,kvinnor,2005,45300.0
00 Riket,ogifta,5 år,kvinnor,2006,45947.0
00 Riket,ogifta,5 år,kvinnor,2007,48602.0
00 Riket,ogifta,5 år,kvinnor,2008,50307.0
00 Riket,ogifta,5 år,kvinnor,2009,51321.0
00 Riket,ogifta,5 år,kvinnor,2010,51764.0
00 Riket,ogifta,5 år,kvinnor,2011,53828.0
00 Riket,ogifta,5 år,kvinnor,2012,54410.0
00 Riket,ogifta,5 år,kvinnor,2013,55491.0
00 Riket,ogifta,5 år,kvinnor,2014,57024.0
00 Riket,ogifta,5 år,kvinnor,2015,59253.0
00 Riket,ogifta,5 år,kvinnor,2016,58092.0
00 Riket,ogifta,5 år,kvinnor,2017,59279.0
00 Riket,ogifta,5 år,kvinnor,2018,59388.0
00 Riket,ogifta,5 år,kvinnor,2019,60408.0
00 Riket,ogifta,5 år,kvinnor,2020,59442.0
00 Riket,ogifta,5 år,kvinnor,2021,61053.0
00 Riket,ogifta,5 år,kvinnor,2022,59105.0
00 Riket,ogifta,5 år,kvinnor,2023,58588.0
00 Riket,ogifta,6 år,män,1968,54884.0
00 Riket,ogifta,6 år,män,1969,58480.0
00 Riket,ogifta,6 år,män,1970,63193.0
00 Riket,ogifta,6 år,män,1971,63384.0
00 Riket,ogifta,6 år,män,1972,63222.0
00 Riket,ogifta,6 år,män,1973,62423.0
00 Riket,ogifta,6 år,män,1974,58051.0
00 Riket,ogifta,6 år,män,1975,55448.0
00 Riket,ogifta,6 år,män,1976,55972.0
00 Riket,ogifta,6 år,män,1977,58571.0
00 Riket,ogifta,6 år,män,1978,57866.0
00 Riket,ogifta,6 år,män,1979,56745.0
00 Riket,ogifta,6 år,män,1980,57159.0
00 Riket,ogifta,6 år,män,1981,53691.0
00 Riket,ogifta,6 år,män,1982,50988.0
00 Riket,ogifta,6 år,män,1983,49694.0
00 Riket,ogifta,6 år,män,1984,47910.0
00 Riket,ogifta,6 år,män,1985,49492.0
00 Riket,ogifta,6 år,män,1986,50217.0
00 Riket,ogifta,6 år,män,1987,48760.0
00 Riket,ogifta,6 år,män,1988,48804.0
00 Riket,ogifta,6 år,män,1989,48723.0
00 Riket,ogifta,6 år,män,1990,50039.0
00 Riket,ogifta,6 år,män,1991,52570.0
00 Riket,ogifta,6 år,män,1992,54222.0
00 Riket,ogifta,6 år,män,1993,55299.0
00 Riket,ogifta,6 år,män,1994,59994.0
00 Riket,ogifta,6 år,män,1995,61600.0
00 Riket,ogifta,6 år,män,1996,65063.0
00 Riket,ogifta,6 år,män,1997,64866.0
00 Riket,ogifta,6 år,män,1998,63472.0
00 Riket,ogifta,6 år,män,1999,60109.0
00 Riket,ogifta,6 år,män,2000,57625.0
00 Riket,ogifta,6 år,män,2001,53704.0
00 Riket,ogifta,6 år,män,2002,49544.0
00 Riket,ogifta,6 år,män,2003,47587.0
00 Riket,ogifta,6 år,män,2004,47510.0
00 Riket,ogifta,6 år,män,2005,46782.0
00 Riket,ogifta,6 år,män,2006,48509.0
00 Riket,ogifta,6 år,män,2007,48946.0
00 Riket,ogifta,6 år,män,2008,51221.0
00 Riket,ogifta,6 år,män,2009,53193.0
00 Riket,ogifta,6 år,män,2010,54549.0
00 Riket,ogifta,6 år,män,2011,54614.0
00 Riket,ogifta,6 år,män,2012,57207.0
00 Riket,ogifta,6 år,män,2013,58259.0
00 Riket,ogifta,6 år,män,2014,59709.0
00 Riket,ogifta,6 år,män,2015,61064.0
00 Riket,ogifta,6 år,män,2016,63718.0
00 Riket,ogifta,6 år,män,2017,62154.0
00 Riket,ogifta,6 år,män,2018,63441.0
00 Riket,ogifta,6 år,män,2019,63519.0
00 Riket,ogifta,6 år,män,2020,64238.0
00 Riket,ogifta,6 år,män,2021,63929.0
00 Riket,ogifta,6 år,män,2022,64547.0
00 Riket,ogifta,6 år,män,2023,62147.0
00 Riket,ogifta,6 år,kvinnor,1968,52217.0
00 Riket,ogifta,6 år,kvinnor,1969,55080.0
00 Riket,ogifta,6 år,kvinnor,1970,60389.0
00 Riket,ogifta,6 år,kvinnor,1971,60161.0
00 Riket,ogifta,6 år,kvinnor,1972,59762.0
00 Riket,ogifta,6 år,kvinnor,1973,58961.0
00 Riket,ogifta,6 år,kvinnor,1974,55374.0
00 Riket,ogifta,6 år,kvinnor,1975,52307.0
00 Riket,ogifta,6 år,kvinnor,1976,53572.0
00 Riket,ogifta,6 år,kvinnor,1977,55565.0
00 Riket,ogifta,6 år,kvinnor,1978,55021.0
00 Riket,ogifta,6 år,kvinnor,1979,54096.0
00 Riket,ogifta,6 år,kvinnor,1980,54498.0
00 Riket,ogifta,6 år,kvinnor,1981,51371.0
00 Riket,ogifta,6 år,kvinnor,1982,48547.0
00 Riket,ogifta,6 år,kvinnor,1983,47004.0
00 Riket,ogifta,6 år,kvinnor,1984,45801.0
00 Riket,ogifta,6 år,kvinnor,1985,47263.0
00 Riket,ogifta,6 år,kvinnor,1986,47821.0
00 Riket,ogifta,6 år,kvinnor,1987,46692.0
00 Riket,ogifta,6 år,kvinnor,1988,46150.0
00 Riket,ogifta,6 år,kvinnor,1989,45974.0
00 Riket,ogifta,6 år,kvinnor,1990,47295.0
00 Riket,ogifta,6 år,kvinnor,1991,49552.0
00 Riket,ogifta,6 år,kvinnor,1992,51441.0
00 Riket,ogifta,6 år,kvinnor,1993,53053.0
00 Riket,ogifta,6 år,kvinnor,1994,56544.0
00 Riket,ogifta,6 år,kvinnor,1995,58325.0
00 Riket,ogifta,6 år,kvinnor,1996,61836.0
00 Riket,ogifta,6 år,kvinnor,1997,61029.0
00 Riket,ogifta,6 år,kvinnor,1998,60108.0
00 Riket,ogifta,6 år,kvinnor,1999,57586.0
00 Riket,ogifta,6 år,kvinnor,2000,55297.0
00 Riket,ogifta,6 år,kvinnor,2001,50810.0
00 Riket,ogifta,6 år,kvinnor,2002,47531.0
00 Riket,ogifta,6 år,kvinnor,2003,45187.0
00 Riket,ogifta,6 år,kvinnor,2004,44633.0
00 Riket,ogifta,6 år,kvinnor,2005,44601.0
00 Riket,ogifta,6 år,kvinnor,2006,45688.0
00 Riket,ogifta,6 år,kvinnor,2007,46305.0
00 Riket,ogifta,6 år,kvinnor,2008,48980.0
00 Riket,ogifta,6 år,kvinnor,2009,50719.0
00 Riket,ogifta,6 år,kvinnor,2010,51557.0
00 Riket,ogifta,6 år,kvinnor,2011,52021.0
00 Riket,ogifta,6 år,kvinnor,2012,54185.0
00 Riket,ogifta,6 år,kvinnor,2013,55037.0
00 Riket,ogifta,6 år,kvinnor,2014,56106.0
00 Riket,ogifta,6 år,kvinnor,2015,57748.0
00 Riket,ogifta,6 år,kvinnor,2016,60258.0
00 Riket,ogifta,6 år,kvinnor,2017,58916.0
00 Riket,ogifta,6 år,kvinnor,2018,60056.0
00 Riket,ogifta,6 år,kvinnor,2019,59816.0
00 Riket,ogifta,6 år,kvinnor,2020,60529.0
00 Riket,ogifta,6 år,kvinnor,2021,59628.0
00 Riket,ogifta,6 år,kvinnor,2022,61159.0
00 Riket,ogifta,6 år,kvinnor,2023,58802.0
00 Riket,ogifta,7 år,män,1968,53662.0
00 Riket,ogifta,7 år,män,1969,55180.0
00 Riket,ogifta,7 år,män,1970,58752.0
00 Riket,ogifta,7 år,män,1971,63095.0
00 Riket,ogifta,7 år,män,1972,63157.0
00 Riket,ogifta,7 år,män,1973,62973.0
00 Riket,ogifta,7 år,män,1974,62331.0
00 Riket,ogifta,7 år,män,1975,58113.0
00 Riket,ogifta,7 år,män,1976,55518.0
00 Riket,ogifta,7 år,män,1977,56044.0
00 Riket,ogifta,7 år,män,1978,58561.0
00 Riket,ogifta,7 år,män,1979,57807.0
00 Riket,ogifta,7 år,män,1980,56620.0
00 Riket,ogifta,7 år,män,1981,57070.0
00 Riket,ogifta,7 år,män,1982,53566.0
00 Riket,ogifta,7 år,män,1983,50927.0
00 Riket,ogifta,7 år,män,1984,49725.0
00 Riket,ogifta,7 år,män,1985,47921.0
00 Riket,ogifta,7 år,män,1986,49566.0
00 Riket,ogifta,7 år,män,1987,50369.0
00 Riket,ogifta,7 år,män,1988,49042.0
00 Riket,ogifta,7 år,män,1989,49162.0
00 Riket,ogifta,7 år,män,1990,49065.0
00 Riket,ogifta,7 år,män,1991,50313.0
00 Riket,ogifta,7 år,män,1992,52725.0
00 Riket,ogifta,7 år,män,1993,54543.0
00 Riket,ogifta,7 år,män,1994,55970.0
00 Riket,ogifta,7 år,män,1995,60069.0
00 Riket,ogifta,7 år,män,1996,61649.0
00 Riket,ogifta,7 år,män,1997,65166.0
00 Riket,ogifta,7 år,män,1998,64955.0
00 Riket,ogifta,7 år,män,1999,63588.0
00 Riket,ogifta,7 år,män,2000,60277.0
00 Riket,ogifta,7 år,män,2001,57797.0
00 Riket,ogifta,7 år,män,2002,53918.0
00 Riket,ogifta,7 år,män,2003,49748.0
00 Riket,ogifta,7 år,män,2004,47765.0
00 Riket,ogifta,7 år,män,2005,47628.0
00 Riket,ogifta,7 år,män,2006,47110.0
00 Riket,ogifta,7 år,män,2007,48864.0
00 Riket,ogifta,7 år,män,2008,49360.0
00 Riket,ogifta,7 år,män,2009,51641.0
00 Riket,ogifta,7 år,män,2010,53547.0
00 Riket,ogifta,7 år,män,2011,54836.0
00 Riket,ogifta,7 år,män,2012,55017.0
00 Riket,ogifta,7 år,män,2013,57858.0
00 Riket,ogifta,7 år,män,2014,58891.0
00 Riket,ogifta,7 år,män,2015,60445.0
00 Riket,ogifta,7 år,män,2016,62065.0
00 Riket,ogifta,7 år,män,2017,64652.0
00 Riket,ogifta,7 år,män,2018,62905.0
00 Riket,ogifta,7 år,män,2019,63972.0
00 Riket,ogifta,7 år,män,2020,63679.0
00 Riket,ogifta,7 år,män,2021,64355.0
00 Riket,ogifta,7 år,män,2022,64092.0
00 Riket,ogifta,7 år,män,2023,64316.0
00 Riket,ogifta,7 år,kvinnor,1968,50825.0
00 Riket,ogifta,7 år,kvinnor,1969,52502.0
00 Riket,ogifta,7 år,kvinnor,1970,55373.0
00 Riket,ogifta,7 år,kvinnor,1971,60350.0
00 Riket,ogifta,7 år,kvinnor,1972,59935.0
00 Riket,ogifta,7 år,kvinnor,1973,59575.0
00 Riket,ogifta,7 år,kvinnor,1974,58924.0
00 Riket,ogifta,7 år,kvinnor,1975,55457.0
00 Riket,ogifta,7 år,kvinnor,1976,52398.0
00 Riket,ogifta,7 år,kvinnor,1977,53688.0
00 Riket,ogifta,7 år,kvinnor,1978,55573.0
00 Riket,ogifta,7 år,kvinnor,1979,55023.0
00 Riket,ogifta,7 år,kvinnor,1980,54112.0
00 Riket,ogifta,7 år,kvinnor,1981,54407.0
00 Riket,ogifta,7 år,kvinnor,1982,51304.0
00 Riket,ogifta,7 år,kvinnor,1983,48473.0
00 Riket,ogifta,7 år,kvinnor,1984,47036.0
00 Riket,ogifta,7 år,kvinnor,1985,45811.0
00 Riket,ogifta,7 år,kvinnor,1986,47368.0
00 Riket,ogifta,7 år,kvinnor,1987,47942.0
00 Riket,ogifta,7 år,kvinnor,1988,46906.0
00 Riket,ogifta,7 år,kvinnor,1989,46531.0
00 Riket,ogifta,7 år,kvinnor,1990,46311.0
00 Riket,ogifta,7 år,kvinnor,1991,47561.0
00 Riket,ogifta,7 år,kvinnor,1992,49728.0
00 Riket,ogifta,7 år,kvinnor,1993,51779.0
00 Riket,ogifta,7 år,kvinnor,1994,53722.0
00 Riket,ogifta,7 år,kvinnor,1995,56620.0
00 Riket,ogifta,7 år,kvinnor,1996,58338.0
00 Riket,ogifta,7 år,kvinnor,1997,61900.0
00 Riket,ogifta,7 år,kvinnor,1998,61137.0
00 Riket,ogifta,7 år,kvinnor,1999,60189.0
00 Riket,ogifta,7 år,kvinnor,2000,57776.0
00 Riket,ogifta,7 år,kvinnor,2001,55534.0
00 Riket,ogifta,7 år,kvinnor,2002,51001.0
00 Riket,ogifta,7 år,kvinnor,2003,47750.0
00 Riket,ogifta,7 år,kvinnor,2004,45344.0
00 Riket,ogifta,7 år,kvinnor,2005,44781.0
00 Riket,ogifta,7 år,kvinnor,2006,44906.0
00 Riket,ogifta,7 år,kvinnor,2007,46055.0
00 Riket,ogifta,7 år,kvinnor,2008,46707.0
00 Riket,ogifta,7 år,kvinnor,2009,49372.0
00 Riket,ogifta,7 år,kvinnor,2010,50945.0
00 Riket,ogifta,7 år,kvinnor,2011,51811.0
00 Riket,ogifta,7 år,kvinnor,2012,52405.0
00 Riket,ogifta,7 år,kvinnor,2013,54800.0
00 Riket,ogifta,7 år,kvinnor,2014,55641.0
00 Riket,ogifta,7 år,kvinnor,2015,56851.0
00 Riket,ogifta,7 år,kvinnor,2016,58604.0
00 Riket,ogifta,7 år,kvinnor,2017,61077.0
00 Riket,ogifta,7 år,kvinnor,2018,59582.0
00 Riket,ogifta,7 år,kvinnor,2019,60569.0
00 Riket,ogifta,7 år,kvinnor,2020,60012.0
00 Riket,ogifta,7 år,kvinnor,2021,60715.0
00 Riket,ogifta,7 år,kvinnor,2022,59750.0
00 Riket,ogifta,7 år,kvinnor,2023,60911.0
00 Riket,ogifta,8 år,män,1968,52196.0
00 Riket,ogifta,8 år,män,1969,53989.0
00 Riket,ogifta,8 år,män,1970,55431.0
00 Riket,ogifta,8 år,män,1971,58670.0
00 Riket,ogifta,8 år,män,1972,62925.0
00 Riket,ogifta,8 år,män,1973,63027.0
00 Riket,ogifta,8 år,män,1974,62984.0
00 Riket,ogifta,8 år,män,1975,62402.0
00 Riket,ogifta,8 år,män,1976,58201.0
00 Riket,ogifta,8 år,män,1977,55637.0
00 Riket,ogifta,8 år,män,1978,56044.0
00 Riket,ogifta,8 år,män,1979,58524.0
00 Riket,ogifta,8 år,män,1980,57773.0
00 Riket,ogifta,8 år,män,1981,56554.0
00 Riket,ogifta,8 år,män,1982,57001.0
00 Riket,ogifta,8 år,män,1983,53553.0
00 Riket,ogifta,8 år,män,1984,50949.0
00 Riket,ogifta,8 år,män,1985,49772.0
00 Riket,ogifta,8 år,män,1986,48048.0
00 Riket,ogifta,8 år,män,1987,49744.0
00 Riket,ogifta,8 år,män,1988,50582.0
00 Riket,ogifta,8 år,män,1989,49397.0
00 Riket,ogifta,8 år,män,1990,49443.0
00 Riket,ogifta,8 år,män,1991,49348.0
00 Riket,ogifta,8 år,män,1992,50536.0
00 Riket,ogifta,8 år,män,1993,53079.0
00 Riket,ogifta,8 år,män,1994,55250.0
00 Riket,ogifta,8 år,män,1995,56047.0
00 Riket,ogifta,8 år,män,1996,60112.0
00 Riket,ogifta,8 år,män,1997,61729.0
00 Riket,ogifta,8 år,män,1998,65268.0
00 Riket,ogifta,8 år,män,1999,65113.0
00 Riket,ogifta,8 år,män,2000,63755.0
00 Riket,ogifta,8 år,män,2001,60499.0
00 Riket,ogifta,8 år,män,2002,58034.0
00 Riket,ogifta,8 år,män,2003,54127.0
00 Riket,ogifta,8 år,män,2004,49940.0
00 Riket,ogifta,8 år,män,2005,47971.0
00 Riket,ogifta,8 år,män,2006,48009.0
00 Riket,ogifta,8 år,män,2007,47516.0
00 Riket,ogifta,8 år,män,2008,49307.0
00 Riket,ogifta,8 år,män,2009,49753.0
00 Riket,ogifta,8 år,män,2010,51884.0
00 Riket,ogifta,8 år,män,2011,53794.0
00 Riket,ogifta,8 år,män,2012,55213.0
00 Riket,ogifta,8 år,män,2013,55695.0
00 Riket,ogifta,8 år,män,2014,58475.0
00 Riket,ogifta,8 år,män,2015,59572.0
00 Riket,ogifta,8 år,män,2016,61409.0
00 Riket,ogifta,8 år,män,2017,62973.0
00 Riket,ogifta,8 år,män,2018,65385.0
00 Riket,ogifta,8 år,män,2019,63414.0
00 Riket,ogifta,8 år,män,2020,64204.0
00 Riket,ogifta,8 år,män,2021,63922.0
00 Riket,ogifta,8 år,män,2022,64540.0
00 Riket,ogifta,8 år,män,2023,63867.0
00 Riket,ogifta,8 år,kvinnor,1968,49935.0
00 Riket,ogifta,8 år,kvinnor,1969,51136.0
00 Riket,ogifta,8 år,kvinnor,1970,52746.0
00 Riket,ogifta,8 år,kvinnor,1971,55311.0
00 Riket,ogifta,8 år,kvinnor,1972,60128.0
00 Riket,ogifta,8 år,kvinnor,1973,59816.0
00 Riket,ogifta,8 år,kvinnor,1974,59554.0
00 Riket,ogifta,8 år,kvinnor,1975,59011.0
00 Riket,ogifta,8 år,kvinnor,1976,55580.0
00 Riket,ogifta,8 år,kvinnor,1977,52535.0
00 Riket,ogifta,8 år,kvinnor,1978,53707.0
00 Riket,ogifta,8 år,kvinnor,1979,55602.0
00 Riket,ogifta,8 år,kvinnor,1980,55011.0
00 Riket,ogifta,8 år,kvinnor,1981,54123.0
00 Riket,ogifta,8 år,kvinnor,1982,54332.0
00 Riket,ogifta,8 år,kvinnor,1983,51291.0
00 Riket,ogifta,8 år,kvinnor,1984,48538.0
00 Riket,ogifta,8 år,kvinnor,1985,47099.0
00 Riket,ogifta,8 år,kvinnor,1986,45865.0
00 Riket,ogifta,8 år,kvinnor,1987,47520.0
00 Riket,ogifta,8 år,kvinnor,1988,48190.0
00 Riket,ogifta,8 år,kvinnor,1989,47284.0
00 Riket,ogifta,8 år,kvinnor,1990,46841.0
00 Riket,ogifta,8 år,kvinnor,1991,46523.0
00 Riket,ogifta,8 år,kvinnor,1992,47763.0
00 Riket,ogifta,8 år,kvinnor,1993,50075.0
00 Riket,ogifta,8 år,kvinnor,1994,52371.0
00 Riket,ogifta,8 år,kvinnor,1995,53829.0
00 Riket,ogifta,8 år,kvinnor,1996,56654.0
00 Riket,ogifta,8 år,kvinnor,1997,58422.0
00 Riket,ogifta,8 år,kvinnor,1998,62014.0
00 Riket,ogifta,8 år,kvinnor,1999,61253.0
00 Riket,ogifta,8 år,kvinnor,2000,60351.0
00 Riket,ogifta,8 år,kvinnor,2001,57963.0
00 Riket,ogifta,8 år,kvinnor,2002,55739.0
00 Riket,ogifta,8 år,kvinnor,2003,51206.0
00 Riket,ogifta,8 år,kvinnor,2004,47861.0
00 Riket,ogifta,8 år,kvinnor,2005,45507.0
00 Riket,ogifta,8 år,kvinnor,2006,45115.0
00 Riket,ogifta,8 år,kvinnor,2007,45254.0
00 Riket,ogifta,8 år,kvinnor,2008,46412.0
00 Riket,ogifta,8 år,kvinnor,2009,47097.0
00 Riket,ogifta,8 år,kvinnor,2010,49578.0
00 Riket,ogifta,8 år,kvinnor,2011,51183.0
00 Riket,ogifta,8 år,kvinnor,2012,52131.0
00 Riket,ogifta,8 år,kvinnor,2013,53099.0
00 Riket,ogifta,8 år,kvinnor,2014,55404.0
00 Riket,ogifta,8 år,kvinnor,2015,56272.0
00 Riket,ogifta,8 år,kvinnor,2016,57759.0
00 Riket,ogifta,8 år,kvinnor,2017,59410.0
00 Riket,ogifta,8 år,kvinnor,2018,61763.0
00 Riket,ogifta,8 år,kvinnor,2019,60057.0
00 Riket,ogifta,8 år,kvinnor,2020,60713.0
00 Riket,ogifta,8 år,kvinnor,2021,60232.0
00 Riket,ogifta,8 år,kvinnor,2022,60931.0
00 Riket,ogifta,8 år,kvinnor,2023,59551.0
00 Riket,ogifta,9 år,män,1968,53991.0
00 Riket,ogifta,9 år,män,1969,52470.0
00 Riket,ogifta,9 år,män,1970,54231.0
00 Riket,ogifta,9 år,män,1971,55414.0
00 Riket,ogifta,9 år,män,1972,58550.0
00 Riket,ogifta,9 år,män,1973,62763.0
00 Riket,ogifta,9 år,män,1974,63025.0
00 Riket,ogifta,9 år,män,1975,63053.0
00 Riket,ogifta,9 år,män,1976,62486.0
00 Riket,ogifta,9 år,män,1977,58321.0
00 Riket,ogifta,9 år,män,1978,55666.0
00 Riket,ogifta,9 år,män,1979,56043.0
00 Riket,ogifta,9 år,män,1980,58466.0
00 Riket,ogifta,9 år,män,1981,57731.0
00 Riket,ogifta,9 år,män,1982,56493.0
00 Riket,ogifta,9 år,män,1983,56956.0
00 Riket,ogifta,9 år,män,1984,53572.0
00 Riket,ogifta,9 år,män,1985,50987.0
00 Riket,ogifta,9 år,män,1986,49860.0
00 Riket,ogifta,9 år,män,1987,48195.0
00 Riket,ogifta,9 år,män,1988,49946.0
00 Riket,ogifta,9 år,män,1989,50943.0
00 Riket,ogifta,9 år,män,1990,49728.0
00 Riket,ogifta,9 år,män,1991,49708.0
00 Riket,ogifta,9 år,män,1992,49538.0
00 Riket,ogifta,9 år,män,1993,50926.0
00 Riket,ogifta,9 år,män,1994,53726.0
00 Riket,ogifta,9 år,män,1995,55332.0
